time,Fx_local,Fy_local,Fz_local
12.130000,521453.698842,934667.533784,702473.817568
12.140000,468916.476834,947384.003861,674427.046332
12.150000,550394.461390,699749.944981,653128.413127
12.160000,397929.729730,543134.484556,478866.254826
12.170000,402117.292471,548696.415058,568238.988417
12.180000,466112.336873,742358.108108,692966.661197
12.190000,388241.626448,737083.943050,427268.913127
12.200000,465722.971042,449978.441120,619749.156371
12.210000,390768.130309,501965.455598,438678.237452
12.220000,443306.580116,613460.982625,516479.884170
12.230000,367878.269305,565004.658301,448443.692085
12.240000,415421.417954,640777.520270,500881.615830
12.250000,510516.770270,468137.438224,593802.842664
12.260000,270301.534749,407144.516409,313558.896718
12.270000,406128.819498,542608.986486,499408.256757
12.280000,364120.282819,479766.692085,429548.475869
12.290000,465733.253861,642926.015444,550317.263514
12.300000,393759.202703,443198.533784,385756.100386
12.310000,409798.404440,449659.366795,472247.342664
12.320000,491703.816602,625159.914093,573927.535714
12.330000,383088.553089,426608.971042,487499.371622
12.340000,445296.535714,668060.907336,545871.402510
12.350000,433321.349421,381743.959459,522985.838803
12.360000,334456.039575,441338.111004,370248.075290
12.370000,471006.805019,610323.648649,595442.108108
12.380000,408709.653475,549764.753861,572967.550193
12.390000,406230.112934,484758.002896,567195.666023
12.400000,422085.144788,422131.647683,465840.379344
12.410000,399500.545367,600320.921815,409575.405405
12.420000,392471.394788,568709.388996,533105.206564
12.430000,516548.333977,786359.823359,707879.971042
12.440000,370942.242278,652828.216216,463764.938224
12.450000,390000.602317,680627.278958,320060.707529
12.460000,552162.031853,863928.955598,556090.682432
12.470000,471300.709459,735260.507722,549704.131274
12.480000,413656.149614,809798.203668,625890.608108
12.490000,510178.818533,819113.055985,740119.216216
12.500000,420670.106178,586699.717181,411260.559846
12.510000,416261.539575,770322.309846,532525.992278
12.520000,523524.535714,535740.370656,717916.155405
12.530000,386142.703668,639349.589768,543720.605212
12.540000,601487.944981,862002.999035,820560.631274
12.550000,485558.067568,767848.294402,551425.045367
12.560000,350419.424710,649420.612934,407393.452703
12.570000,434640.926641,375082.381274,518888.979730
12.580000,414566.869691,546775.216216,481758.182432
12.590000,458334.842664,620160.162162,577212.359073
12.600000,511329.880309,731633.281853,640760.944981
12.610000,376190.316602,641552.415058,440728.201737
12.620000,497106.286680,450481.224903,569894.982625
12.630000,444485.420849,539148.280888,568270.911197
12.640000,485907.529923,668713.175676,566316.254826
12.650000,441893.843629,791815.702703,595673.548263
12.660000,341822.681467,548750.284749,390723.315637
12.670000,380789.652510,264334.890927,480812.930502
12.680000,513501.703668,596873.261583,494645.009653
12.690000,385468.795367,586871.148649,532738.555019
12.700000,538284.831081,800573.441120,630269.707529
12.710000,486489.660232,672248.777027,649988.316602
12.720000,352465.552124,368955.049228,345166.285714
12.730000,421728.008687,611155.636100,425036.006757
12.740000,425963.762548,484836.428571,641622.399614
12.750000,463371.275097,715710.721042,637649.855212
12.760000,434764.780888,727035.173745,644636.032819
12.770000,436060.109073,571235.432432,615276.437259
12.780000,419513.519305,634282.155405,531421.433398
12.790000,488983.166988,739485.518340,571764.920849
12.800000,375908.690154,701860.992278,552954.269305
12.810000,456968.455598,703691.333977,668374.610039
12.820000,464596.925676,820638.903475,565179.926641
12.830000,498004.421815,733722.689189,593568.793436
12.840000,421439.782819,582419.916023,627784.488417
12.850000,440235.700772,711487.398649,599020.375483
12.860000,434009.070463,767265.243243,557068.164093
12.870000,410659.245174,355181.597490,466621.413127
12.880000,425837.145753,550700.490347,534417.877413
12.890000,344836.007722,450102.141892,357968.241313
12.900000,446778.182432,606588.836873,547369.777992
12.910000,388305.011583,659280.301158,443701.777992
12.920000,383486.666988,348852.138996,447267.153475
12.930000,409726.117761,488651.814672,518276.000965
12.940000,446846.785714,495349.305985,506024.559846
12.950000,394292.374517,578559.561776,502477.601351
12.960000,391660.126448,662982.729730,477044.354247
12.970000,395476.126448,323002.821429,397041.723938
12.980000,385018.039575,561109.925676,397475.444015
12.990000,471458.021236,675847.303089,525328.786680
13.000000,396029.096525,460081.233591,497232.136100
13.010000,448297.583977,691411.960425,528102.692085
13.020000,412997.281853,446712.648649,492922.407336
13.030000,409170.078185,509709.645753,457393.120656
13.040000,471018.315637,616265.429537,633258.017375
13.050000,305658.162162,556446.590734,358399.659266
13.060000,444764.131274,718279.430502,538420.502896
13.070000,486681.196911,552302.307915,489797.504826
13.080000,344314.653475,490544.313707,383830.450772
13.090000,399171.341699,602169.833977,552847.450772
13.100000,429743.082046,887656.022201,624975.130309
13.110000,342324.851351,661106.038610,476907.761583
13.120000,358208.122587,635855.733591,369826.326255
13.130000,513248.777027,787459.777992,621784.847490
13.140000,500358.266409,877768.248069,548815.204633
13.150000,416347.485521,830539.569498,643617.573359
13.160000,504557.186293,874447.204633,731498.684363
13.170000,395394.324324,607639.219112,413121.596525
13.180000,508247.490347,784465.022201,597413.032819
13.190000,460426.859073,514825.424710,678658.349421
13.200000,520321.974903,779741.985521,660452.542471
13.210000,586403.510618,795045.888996,670070.661197
13.220000,386794.972008,640500.958494,426647.646718
13.230000,403032.156371,601085.687259,491779.786680
13.240000,476710.392857,500900.800193,532918.734556
13.250000,422100.338803,520020.089768,440149.601351
13.260000,449191.268340,708046.951737,580746.118726
13.270000,474238.065637,703171.821429,624484.624517
13.280000,331710.680502,476768.713320,383370.179537
13.290000,464721.700772,488158.392857,537550.146718
13.300000,433266.558880,510633.257722,531613.277027
13.310000,495997.430502,730530.871622,587311.621622
13.320000,515900.362934,631873.213320,650401.010618
13.330000,395783.536680,580623.645753,434749.126448
13.340000,478382.348456,384019.071429,528945.576255
13.350000,472717.743243,580661.707529,527848.998069
13.360000,391629.431467,680835.083977,441369.112934
13.370000,468302.884170,796433.609073,578923.143822
13.380000,400235.229730,628395.318533,497922.619691
